gen,bestIsSolutionB4start,dynamicConstraintsB4,currentOperator,sumDiff/AC,improvedChromes,affectedChromes,diversity,bestBeforeOpStarts
134,false,[10/81],mutationSwapCOP,0.0,0,68,3700015.197000003,5.1311014E8
134,false,[10/81],interRaceX,1.315208976E7,42,100,4292541.573000002,5.20336354E8
135,false,[10/81],mutationGroupSwap,0.043103081827866846,40,100,3714475.7840000032,5.13109949E8
135,false,[10/81],mutationGroupSwap,0.027501368627506025,29,66,3714475.7840000032,5.13109949E8
135,false,[10/81],interRaceX,1.206809712E7,35,100,4921285.4959999975,5.20336354E8
136,false,[10/81],mutationGroupSwap,0.026613531704060733,36,100,3880695.653999996,5.13109949E8
136,false,[10/81],mutationGroupSwap,0.019777182399862592,24,71,3880695.653999996,5.13109949E8
136,false,[10/81],interRaceX,1.307980137E7,34,100,5188675.791000003,5.20336354E8
137,false,[10/81],mutationChangeTrack,0.001158342189155519,15,100,3757842.6600000025,5.13109949E8
137,false,[10/81],mutationChangeTrack,0.0019589516408573164,24,83,3757842.6600000025,5.13109949E8
137,false,[10/81],interRaceX,1.20682151E7,36,100,4964664.169999998,5.20336354E8
138,false,[10/81],interRaceX,1.3658015E7,35,100,4307012.345999998,5.20336354E8
139,false,[10/81],mutationClusterMulti,0.0,0,100,3663900.336000001,5.13109949E8
139,false,[10/81],mutationClusterMulti,0.0,0,72,3663900.336000001,5.13109949E8
139,false,[10/81],interRaceX,1.214040096E7,37,100,4155252.431999999,5.20336354E8
140,false,[10/81],mutationKemp2,0.0,0,100,3577183.0379999992,5.13109949E8
140,false,[10/81],mutationKemp2,0.002555538687322821,3,70,3577183.0379999992,5.13109949E8
140,false,[10/81],interRaceX,1.604262787E7,33,100,1322515.075,5.20336354E8
141,false,[10/81],interRaceX,0.0,0,100,3425422.597000003,5.13109949E8
141,false,[10/81],interRaceX,0.0,0,78,3425422.597000003,5.13109949E8
141,false,[10/81],interRaceX,1.792149071E7,31,100,5217571.6680000005,5.20336354E8
142,false,[10/81],mutationKemp5,2.3025150556350128E-4,1,100,3396515.875,5.13109949E8
142,false,[10/81],mutationKemp5,7.278762027391627E-5,4,73,3396515.875,5.13109949E8
142,false,[10/81],interRaceX,1.625946605E7,28,100,5022462.480000001,5.20336354E8
144,false,[10/81],mutationGroupSwap,0.010782855118450244,17,100,3331479.8090000036,5.13109949E8
144,false,[10/81],mutationGroupSwap,0.01248671625944553,17,72,3331479.8090000036,5.13109949E8
144,false,[10/81],interRaceX,1.466959411E7,41,100,4798439.219999999,5.20336354E8
145,false,[10/81],mutationGroupSwap,0.008349273822677788,19,100,3367617.7179999948,5.13109949E8
145,false,[10/81],mutationGroupSwap,0.007915928681613877,15,75,3367617.7179999948,5.13109949E8
145,false,[10/81],interRaceX,1.076743901E7,27,100,2059387.2810000002,5.20336354E8
146,false,[10/81],mutationGroupSwap,0.005533120793406851,12,100,3403752.1879999996,5.13109949E8
146,false,[10/81],mutationGroupSwap,0.006331916401298561,14,72,3403752.1879999996,5.13109949E8
146,false,[10/81],interRaceX,1.358568473E7,42,100,4762320.661000001,5.20336354E8
147,false,[10/81],mutationGroupSwap,0.005745660644897725,18,100,3396527.794000006,5.13109949E8
147,false,[10/81],mutationGroupSwap,0.005594941746357394,14,73,3396527.794000006,5.13109949E8
147,false,[10/81],interRaceX,1.228495011E7,32,100,4625022.805000001,5.20336354E8
148,false,[10/81],mutationGroupSwap,0.0034927382218302226,14,100,3389301.872000003,5.13109949E8
148,false,[10/81],mutationGroupSwap,0.006358259683916982,8,79,3389301.872000003,5.13109949E8
148,false,[10/81],interRaceX,1.206821758E7,32,100,4596123.630000001,5.20336354E8
149,false,[10/81],mutationGroupSwap,0.0070315267448313535,16,100,3425436.576999998,5.13109949E8
149,false,[10/81],mutationGroupSwap,0.0015117271104827523,4,71,3425436.576999998,5.13109949E8
149,false,[10/81],interRaceX,1.597047712E7,32,100,5022484.288999999,5.20336354E8
150,false,[10/81],mutationGroupSwap,0.0016967764782020822,11,100,3331488.7570000053,5.13109949E8
150,false,[10/81],mutationGroupSwap,0.004006663411682648,7,74,3331488.7570000053,5.13109949E8
150,false,[10/81],interRaceX,1.770474233E7,31,100,1401839.4879999994,5.20336354E8
151,false,[10/81],mutationKemp3,0.0,1,100,3280898.075999999,5.13109949E8
151,false,[10/81],mutationKemp3,4.600429704848241E-5,17,77,3280898.075999999,5.13109949E8
151,false,[10/81],interRaceX,1.62595075E7,30,100,1596963.474000001,5.20336354E8
152,false,[10/81],mutationKemp3,0.0,0,100,3280898.3389999983,5.13109949E8
152,false,[10/81],mutationKemp3,0.0,1,78,3280898.3389999983,5.13109949E8
152,false,[10/81],interRaceX,1.163452449E7,33,100,4444350.788,5.20336354E8
153,false,[10/81],mutationKemp3,0.0,1,100,3338711.938999999,5.13109949E8
153,false,[10/81],mutationKemp3,0.001831757928333613,1,76,3338711.938999999,5.13109949E8
153,false,[10/81],interRaceX,1.640392631E7,42,100,1524608.7300000014,5.20336354E8
154,false,[10/81],mutationKemp3,0.0,3,100,3353166.629999995,5.13109949E8
154,false,[10/81],mutationKemp3,0.0,8,80,3353166.629999995,5.13109949E8
154,false,[10/81],interRaceX,1.120096382E7,32,100,2030507.2879999995,5.20336354E8
155,false,[10/81],mutationKemp3,0.0,7,100,3367620.046000004,5.13109949E8
155,false,[10/81],mutationKemp3,0.0,8,78,3367620.046000004,5.13109949E8
155,false,[10/81],interRaceX,1.401938043E7,35,100,4769558.088999999,5.20336354E8
156,false,[10/81],mutationKemp3,7.403471483848989E-4,4,100,3403755.345000005,5.13109949E8
156,false,[10/81],mutationKemp3,0.0,9,75,3403755.345000005,5.13109949E8
156,false,[10/81],interRaceX,1.214039577E7,35,100,3895106.922000003,5.20336354E8
157,false,[10/81],mutationKemp3,0.0,9,100,3447114.7340000034,5.13109949E8
157,false,[10/81],mutationKemp3,4.643325578276622E-4,11,74,3447114.7340000034,5.13109949E8
157,false,[10/81],interRaceX,1.77048077E7,32,100,5217595.504000002,5.20336354E8
158,false,[10/81],mutationKemp3,0.0,3,100,3396528.711000001,5.13109949E8
158,false,[10/81],mutationKemp3,4.139832443282771E-4,7,83,3396528.711000001,5.13109949E8
158,false,[10/81],interRaceX,1.466956059E7,28,100,1640200.0300000012,5.20336354E8
159,false,[10/81],mutationKemp3,0.0,6,100,3367621.641999996,5.13109949E8
159,false,[10/81],mutationKemp3,0.0,6,72,3367621.641999996,5.13109949E8
159,false,[10/81],interRaceX,1.74879649E7,34,100,1387431.1680000008,5.20336354E8
160,false,[10/81],mutationKemp3,0.0,10,100,3295353.6879999996,5.13109949E8
160,false,[10/81],mutationKemp3,0.0,10,70,3295353.6879999996,5.13109949E8
160,false,[10/81],interRaceX,1.242944239E7,39,100,1965443.873000002,5.20336354E8
161,false,[10/81],crossoverKempe,0.0,0,100,3367621.990999997,5.13109949E8
161,false,[10/81],crossoverKempe,0.0,0,74,3367621.990999997,5.13109949E8
161,false,[10/81],interRaceX,1.286295162E7,41,100,4653917.152999997,5.20336354E8
162,false,[10/81],crossoverKempe,0.0,1,100,3418209.4,5.13109949E8
162,false,[10/81],crossoverKempe,0.0,13,73,3418209.4,5.13109949E8
162,false,[10/81],interRaceX,1.076744807E7,36,100,2326896.7069999995,5.20336354E8
163,false,[10/81],crossoverKempe,0.0,0,100,3519384.7409999967,5.13109949E8
163,false,[10/81],crossoverKempe,0.0,1,75,3519384.7409999967,5.13109949E8
163,false,[10/81],interRaceX,1.141776681E7,37,100,1842473.977999997,5.20336354E8
164,false,[10/81],crossoverKempe,0.0,2,100,3555517.130999994,5.13109949E8
164,false,[10/81],crossoverKempe,0.0,1,73,3555517.130999994,5.13109949E8
164,false,[10/81],interRaceX,1.604258248E7,42,100,4437087.579000003,5.20336354E8
165,false,[10/81],crossoverKempe,0.0,3,100,3533838.677999997,5.13109949E8
165,false,[10/81],crossoverKempe,0.0,8,77,3533838.677999997,5.13109949E8
165,false,[10/81],interRaceX,1.387468704E7,28,100,1582568.4129999997,5.20336354E8
166,false,[10/81],crossoverKempe,0.0,0,100,3425436.375,5.13109949E8
166,false,[10/81],crossoverKempe,0.0,10,78,3425436.375,5.13109949E8
166,false,[10/81],interRaceX,1.60426245E7,31,100,1473916.075,5.20336354E8
167,false,[10/81],crossoverKempe,0.0,5,100,3403755.775,5.13109949E8
167,false,[10/81],crossoverKempe,0.0,9,76,3403755.775,5.13109949E8
167,false,[10/81],interRaceX,1.633172665E7,32,100,1466762.7600000023,5.20336354E8
168,false,[10/81],crossoverKempe,0.0,10,100,3345941.3230000017,5.13109949E8
168,false,[10/81],crossoverKempe,0.0,10,75,3345941.3230000017,5.13109949E8
168,false,[10/81],interRaceX,1.524775301E7,39,100,1632903.475999999,5.20336354E8
169,false,[10/81],crossoverKempe,0.0,4,100,3374848.4460000037,5.13109949E8
169,false,[10/81],crossoverKempe,0.0,6,80,3374848.4460000037,5.13109949E8
169,false,[10/81],interRaceX,1.01892296E7,34,100,4393771.406,5.20336354E8
172,false,[10/81],mutationSinglePoint,0.0,0,100,3418209.2080000043,5.13109949E8
172,false,[10/81],mutationSinglePoint,0.0,0,74,3418209.2080000043,5.13109949E8
172,false,[10/81],interRaceX,1.329669834E7,41,100,4747879.042000002,5.20336354E8
173,false,[10/81],interRaceX,0.0,0,100,3512156.345000005,5.13109949E8
173,false,[10/81],interRaceX,0.0,0,70,3512156.345000005,5.13109949E8
173,false,[10/81],interRaceX,1.611496268E7,34,100,1380183.1870000006,5.20336354E8
174,false,[10/81],mutationKemp1,0.0,20,100,3497701.970000005,5.13109949E8
174,false,[10/81],mutationKemp1,0.0,28,71,3497701.970000005,5.13109949E8
174,false,[10/81],interRaceX,1.192369605E7,31,100,1813673.025,5.20336354E8
175,false,[10/81],mutationKemp4,0.0,1,100,3584424.3590000034,5.13109949E8
175,false,[10/81],mutationKemp4,0.0,1,70,3584424.3590000034,5.13109949E8
175,false,[10/81],interRaceX,1.640398827E7,30,100,1278977.8139999986,5.20336354E8
176,false,[10/81],mutationKemp3,0.0,2,100,3468794.565999997,5.13109949E8
176,false,[10/81],mutationKemp3,0.0,2,72,3468794.565999997,5.13109949E8
176,false,[10/81],interRaceX,1.531993122E7,30,100,1502967.1120000004,5.20336354E8
177,false,[10/81],interRaceX,1.727115102E7,32,100,1402017.6579999984,5.20336354E8
178,false,[10/81],mutationInterRaceXCOP,0.02026921714452328,40,100,3345946.0399999977,5.13109949E8
178,false,[10/81],mutationInterRaceXCOP,0.02164651367560067,59,74,3345946.0399999977,5.13109949E8
178,false,[10/81],interRaceX,1.3296619E7,40,100,1784877.2399999977,5.20336354E8
179,false,[10/81],mutationClusterMulti,0.0,0,100,3439892.3129999996,5.13109949E8
179,false,[10/81],mutationClusterMulti,0.0,0,80,3439892.3129999996,5.13109949E8
179,false,[10/81],interRaceX,1.307989972E7,38,100,4747882.285000002,5.20336354E8
180,false,[10/81],mutationSwapCOP,0.0,0,100,3512162.8360000015,5.13109949E8
180,false,[10/81],mutationSwapCOP,0.0,0,73,3512162.8360000015,5.13109949E8
180,false,[10/81],interRaceX,1.279070189E7,35,100,4791231.844999999,5.20336354E8
181,false,[10/81],mutationKemp5,5.738575983559713E-4,6,100,3490481.748000002,5.1310994E8
181,false,[10/81],mutationKemp5,1.5113944963862498E-4,8,75,3490481.748000002,5.1310994E8
181,false,[10/81],interRaceX,1.336884473E7,35,100,4827366.220999998,5.20336354E8
182,false,[10/81],mutationKemp5,5.313496279995888E-5,2,100,3461574.870000005,5.1310994E8
182,false,[10/81],mutationKemp5,0.0,2,76,3461574.870000005,5.1310994E8
182,false,[10/81],interRaceX,1.069511639E7,30,100,3085781.7089999975,5.20336354E8
183,false,[10/81],crossoverKempe,0.0,0,100,3490481.146000004,5.1310994E8
183,false,[10/81],crossoverKempe,0.0,0,79,3490481.146000004,5.1310994E8
183,false,[10/81],interRaceX,1.315207708E7,38,100,4805688.854000002,5.20336354E8
185,false,[10/81],mutationKemp5,0.0,0,100,3569974.4679999948,5.1310994E8
185,false,[10/81],mutationKemp5,0.0,0,78,3569974.4679999948,5.1310994E8
185,false,[10/81],interRaceX,1.279083516E7,30,100,1654765.5160000026,5.20336354E8
186,false,[10/81],mutationKemp5,0.0,4,100,3548294.7360000014,5.1310994E8
186,false,[10/81],mutationKemp5,0.0,5,79,3548294.7360000014,5.1310994E8
186,false,[10/81],interRaceX,1.495870262E7,38,100,1459633.601999998,5.20336354E8
187,false,[10/81],mutationKemp5,0.0,1,100,3548294.8610000014,5.1310994E8
187,false,[10/81],mutationKemp5,0.0,0,76,3548294.8610000014,5.1310994E8
187,false,[10/81],interRaceX,1.625933869E7,31,100,1329527.9699999988,5.20336354E8
188,false,[10/81],mutationKemp5,0.0,2,100,3418211.502999997,5.1310994E8
188,false,[10/81],mutationKemp5,0.0,1,77,3418211.502999997,5.1310994E8
188,false,[10/81],interRaceX,1.770482073E7,35,100,5188693.575999999,5.20336354E8
189,false,[10/81],mutationKemp5,0.0,35,100,3367624.3230000017,5.1310994E8
189,false,[10/81],mutationKemp5,0.0,60,76,3367624.3230000017,5.1310994E8
189,false,[10/81],interRaceX,1.546453844E7,27,100,1589661.6329999983,5.20336354E8
192,false,[10/81],mutationKemp1,0.0,0,100,3288130.6220000032,5.1310994E8
192,false,[10/81],mutationKemp1,0.0,0,77,3288130.6220000032,5.1310994E8
192,false,[10/81],interRaceX,1.156239888E7,39,100,3721682.5100000026,5.20336354E8
193,false,[10/81],interRaceX,1.438064704E7,40,100,4841825.313999998,5.20336354E8
194,false,[10/81],interRaceX,1.394702722E7,33,100,4805690.268999999,5.20336354E8
195,false,[10/81],mutationSwapCOP,0.0,0,100,3374853.1590000032,5.1310994E8
195,false,[10/81],mutationSwapCOP,0.0,0,77,3374853.1590000032,5.1310994E8
195,false,[10/81],interRaceX,1.257399505E7,33,100,4632252.663999998,5.20336354E8
196,false,[10/81],mutationChangeTrack,0.0019376549767912365,18,100,3396533.8080000044,5.1310994E8
196,false,[10/81],mutationChangeTrack,0.0013663276146293026,14,77,3396533.8080000044,5.1310994E8
196,false,[10/81],interRaceX,1.279080216E7,42,100,4675614.024000001,5.20336354E8
197,false,[10/81],crossoverKempe,0.0,2,100,3439894.449000001,5.1310994E8
197,false,[10/81],crossoverKempe,0.0,4,76,3439894.449000001,5.1310994E8
197,false,[10/81],interRaceX,1.676537448E7,32,100,1387229.102999997,5.20336354E8
198,false,[10/81],mutationClusterMulti,0.0,1,100,3360399.2889999985,5.1310994E8
198,false,[10/81],mutationClusterMulti,0.0,2,75,3360399.2889999985,5.1310994E8
198,false,[10/81],interRaceX,1.777702232E7,36,100,1365822.3790000023,5.20336354E8
201,false,[10/81],mutationKemp4,0.0,0,100,3317038.4809999946,5.1310994E8
201,false,[10/81],mutationKemp4,0.0,0,78,3317038.4809999946,5.1310994E8
201,false,[10/81],interRaceX,1.676536404E7,34,100,4993574.885000003,5.20336354E8
202,false,[10/81],mutationClusterMulti,0.0,0,100,3302584.8330000043,5.1310994E8
202,false,[10/81],mutationClusterMulti,0.0,0,74,3302584.8330000043,5.1310994E8
202,false,[10/81],interRaceX,1.257390155E7,33,100,4559974.987999999,5.20336354E8
203,false,[10/81],mutationSwapCOP,0.0,0,100,3324265.184000003,5.1310994E8
203,false,[10/81],mutationSwapCOP,0.0,0,81,3324265.184000003,5.1310994E8
203,false,[10/81],interRaceX,1.264630394E7,36,100,3866213.9779999973,5.20336354E8
204,false,[10/81],mutationKemp3,0.0,4,100,3353172.2639999986,5.1310994E8
204,false,[10/81],mutationKemp3,0.0,6,79,3353172.2639999986,5.1310994E8
204,false,[10/81],interRaceX,1.560910283E7,39,100,4914082.547000003,5.20336354E8
205,false,[10/81],crossoverKempe,0.0,0,100,3353173.0749999997,5.1310994E8
205,false,[10/81],crossoverKempe,0.0,0,76,3353173.0749999997,5.1310994E8
205,false,[10/81],interRaceX,1.083971288E7,41,100,4437136.667000001,5.20336354E8
206,false,[10/81],mutationGroupSwap,0.016287637265340892,33,100,3461570.9169999952,5.1310994E8
206,false,[10/81],mutationGroupSwap,0.010881206892800572,20,85,3461570.9169999952,5.1310994E8
206,false,[10/81],interRaceX,1.66207597E7,36,100,1380171.9129999995,5.20336354E8
207,false,[10/81],interRaceX,0.0,0,100,3432663.2559999945,5.1310994E8
207,false,[10/81],interRaceX,0.0,0,76,3432663.2559999945,5.1310994E8
207,false,[10/81],interRaceX,1.553683277E7,30,100,4986346.532999999,5.20336354E8
208,false,[10/81],mutationKemp2,0.0,20,100,3295353.325999999,5.1310994E8
208,false,[10/81],mutationKemp2,0.0,50,81,3295353.325999999,5.1310994E8
208,false,[10/81],interRaceX,1.886104712E7,29,100,5181458.038,5.20336354E8
209,false,[10/81],mutationInterRaceXCOP,0.012964930924063083,41,100,3295357.225999999,5.1310994E8
209,false,[10/81],mutationInterRaceXCOP,0.013738862958315265,54,79,3295357.225999999,5.1310994E8
209,false,[10/81],interRaceX,1.662078325E7,31,100,1546448.449000001,5.20336354E8
210,false,[10/81],mutationKemp5,0.0,1,100,3266449.75,5.13109928E8
210,false,[10/81],mutationKemp5,0.0,0,79,3266449.75,5.13109928E8
210,false,[10/81],interRaceX,1.322439376E7,40,100,1914952.174000001,5.20336354E8
211,false,[10/81],mutationKemp5,2.692171451053582E-4,1,100,3353170.8659999967,5.13109928E8
211,false,[10/81],mutationKemp5,3.216063540955809E-4,1,76,3353170.8659999967,5.13109928E8
211,false,[10/81],interRaceX,1.495871734E7,32,100,1654783.2000000002,5.20336354E8
212,false,[10/81],mutationSinglePoint,0.0,0,100,3353171.2909999965,5.13109928E8
212,false,[10/81],mutationSinglePoint,0.0,0,83,3353171.2909999965,5.13109928E8
212,false,[10/81],interRaceX,1.46695799E7,40,100,1683682.5189999999,5.20336354E8
213,false,[10/81],mutationChangeTrack,3.294367695343681E-4,19,100,3389305.203999996,5.13109928E8
213,false,[10/81],mutationChangeTrack,1.2527755461633205E-4,16,82,3389305.203999996,5.13109928E8
213,false,[10/81],interRaceX,1.264628562E7,40,100,3208557.966000003,5.20336354E8
214,false,[10/81],interRaceX,1.199582803E7,32,100,1756004.5620000006,5.20336354E8
215,false,[10/81],mutationKemp1,0.0,1,100,3512159.3600000027,5.13109928E8
215,false,[10/81],mutationKemp1,0.0,3,83,3512159.3600000027,5.13109928E8
215,false,[10/81],interRaceX,1.77047503E7,36,100,1221214.8100000024,5.20336354E8
217,false,[10/81],mutationKemp5,0.0,1,100,3396530.983000004,5.13109928E8
217,false,[10/81],mutationKemp5,3.0939345457296394E-4,1,79,3396530.983000004,5.13109928E8
217,false,[10/81],interRaceX,1.64762389E7,35,100,5044154.873000002,5.20336354E8
218,false,[10/81],mutationKemp5,0.0,3,100,3353170.4419999956,5.13109928E8
218,false,[10/81],mutationKemp5,2.588626390579754E-4,4,78,3353170.4419999956,5.13109928E8
218,false,[10/81],interRaceX,1.474184434E7,31,100,1676325.824000001,5.20336354E8
219,false,[10/81],mutationKemp5,0.0,0,100,3331490.246000004,5.13109928E8
219,false,[10/81],mutationKemp5,0.0,0,76,3331490.246000004,5.13109928E8
219,false,[10/81],interRaceX,1.336896751E7,40,100,1835528.2029999972,5.20336354E8
222,false,[10/81],mutationKemp2,0.0,1,100,3432663.613999998,5.13109928E8
222,false,[10/81],mutationKemp2,0.0011747983340291849,16,79,3432663.613999998,5.13109928E8
222,false,[10/81],interRaceX,1.300765575E7,35,100,4010741.188999999,5.20336354E8
223,false,[10/81],mutationKemp3,0.0,23,100,3497705.330999994,5.13109928E8
223,false,[10/81],mutationKemp3,0.0,41,75,3497705.330999994,5.13109928E8
223,false,[10/81],interRaceX,1.221264229E7,35,100,1784811.5399999977,5.20336354E8
224,false,[10/81],crossoverKempe,0.0,0,100,3548294.675,5.13109928E8
224,false,[10/81],crossoverKempe,0.0,0,79,3548294.675,5.13109928E8
224,false,[10/81],interRaceX,1.221275507E7,39,100,4769570.181999999,5.20336354E8
225,false,[10/81],mutationInterRaceXCOP,0.01771165427053347,43,100,3533847.901999998,5.13109928E8
225,false,[10/81],mutationInterRaceXCOP,0.018820963138990152,53,76,3533847.901999998,5.13109928E8
225,false,[10/81],interRaceX,1.33688937E7,40,100,4870737.272000003,5.20336354E8
226,false,[10/81],mutationClusterMulti,0.0,0,100,3569981.932000005,5.13109798E8
226,false,[10/81],mutationClusterMulti,0.0,0,85,3569981.932000005,5.13109798E8
226,false,[10/81],interRaceX,9972518.75,35,100,1936460.5930000008,5.20336354E8
227,false,[10/81],mutationClusterMulti,0.0,0,100,3656700.925,5.13109798E8
227,false,[10/81],mutationClusterMulti,0.0,0,78,3656700.925,5.13109798E8
227,false,[10/81],interRaceX,7804496.68,33,100,4437150.593,5.20336354E8
228,false,[10/81],mutationKemp1,0.0,9,100,3721742.2370000007,5.13109798E8
228,false,[10/81],mutationKemp1,0.0,5,84,3721742.2370000007,5.13109798E8
228,false,[10/81],interRaceX,1.083937602E7,29,100,4805679.838999999,5.20336354E8
229,false,[10/81],interRaceX,0.0,0,100,3569977.9320000056,5.13109798E8
229,false,[10/81],interRaceX,0.0,0,79,3569977.9320000056,5.13109798E8
229,false,[10/81],interRaceX,1.242941528E7,40,100,4812919.460000003,5.20336354E8
230,false,[10/81],mutationKemp4,0.0,0,100,3642243.549000001,5.13109798E8
230,false,[10/81],mutationKemp4,0.0,0,79,3642243.549000001,5.13109798E8
230,false,[10/81],interRaceX,1.257393272E7,31,100,1604019.8790000023,5.20336354E8
232,false,[10/81],mutationClusterMulti,0.0,0,100,3598883.8850000026,5.13109798E8
232,false,[10/81],mutationClusterMulti,0.0,0,80,3598883.8850000026,5.13109798E8
232,false,[10/81],interRaceX,1.654840261E7,31,100,5253724.145999998,5.20336354E8
233,false,[10/81],mutationClusterMulti,0.0,0,100,3367628.5519999983,5.13109798E8
233,false,[10/81],mutationClusterMulti,0.0,0,81,3367628.5519999983,5.13109798E8
